vid,pid,dev_name,man_name
04dd,7004,"VE-CG40U Digital Still Camera","Sharp Corp."
04dd,7005,"VE-CG30 Digital Still Camera","Sharp Corp."
04dd,7007,"VL-Z7S Digital Camcorder","Sharp Corp."
04dd,8004,"Zaurus SL-5000D/SL-5500 PDA","Sharp Corp."
04dd,8005,"Zaurus A-300","Sharp Corp."
04dd,8006,"Zaurus SL-B500/SL-5600 PDA","Sharp Corp."
04dd,8007,"Zaurus C-700 PDA","Sharp Corp."
04dd,9009,"AR-M160","Sharp Corp."
04dd,9014,"IM-DR80 Portable NetMD Player","Sharp Corp."
04dd,9031,"Zaurus C-750/C-760/C-860/SL-C3000 PDA","Sharp Corp."
04dd,9032,"Zaurus SL-6000","Sharp Corp."
04dd,903a,"GSM GPRS","Sharp Corp."
04dd,9050,"Zaurus C-860 PDA","Sharp Corp."
04dd,9056,"Viewcam Z","Sharp Corp."
04dd,9073,"AM-900","Sharp Corp."
04dd,9074,"GSM GPRS","Sharp Corp."
04dd,90a9,"Sharp Composite","Sharp Corp."
04dd,90d0,"USB-to-Serial Comm. Port","Sharp Corp."
04dd,90f2,"Sharp 3G GSM USB Control","Sharp Corp."
04dd,9120,"WS004SH","Sharp Corp."
04dd,9122,"WS007SH","Sharp Corp."
04dd,9123,"W-ZERO3 ES Smartphone","Sharp Corp."
04dd,91a3,"922SH Internet Machine","Sharp Corp."
04dd,939a,"IS03","Sharp Corp."
04e1,0201,"Monitor Hub","Iiyama North America, Inc."
04e2,1410,"XR21V1410 USB-UART IC","Exar Corp."
04e6,0001,"E-USB ATA Bridge","SCM Microsystems, Inc."
04e6,0002,"eUSCSI SCSI Bridge","SCM Microsystems, Inc."
04e6,0003,"eUSB SmartMedia Card Reader","SCM Microsystems, Inc."
04e6,0005,"eUSB SmartMedia/CompactFlash Card Reader","SCM Microsystems, Inc."
04e6,0006,"eUSB SmartMedia Card Reader","SCM Microsystems, Inc."
04e6,0007,"Hifd","SCM Microsystems, Inc."
04e6,0009,"eUSB ATA/ATAPI Adapter","SCM Microsystems, Inc."
04e6,000a,"eUSB CompactFlash Adapter","SCM Microsystems, Inc."
04e6,000b,"eUSCSI Bridge","SCM Microsystems, Inc."
04e6,000c,"eUSCSI Bridge","SCM Microsystems, Inc."
04e6,000d,"Dazzle MS","SCM Microsystems, Inc."
04e6,0012,"Dazzle SD/MMC","SCM Microsystems, Inc."
04e6,0101,"eUSB ATA Bridge (Sony Spressa USB CDRW)","SCM Microsystems, Inc."
04e6,0311,"Dazzle DM-CF","SCM Microsystems, Inc."
04e6,0312,"Dazzle DM-SD/MMC","SCM Microsystems, Inc."
04e6,0313,"Dazzle SM","SCM Microsystems, Inc."
04e6,0314,"Dazzle MS","SCM Microsystems, Inc."
04e6,0322,"e-Film Reader-5","SCM Microsystems, Inc."
04e6,0325,"eUSB ORCA Quad Reader","SCM Microsystems, Inc."
04e6,0327,"Digital Media Reader","SCM Microsystems, Inc."
04e6,03fe,"DMHS2 DFU Adapter","SCM Microsystems, Inc."
04e6,0406,"eUSB SmartDM Reader","SCM Microsystems, Inc."
04e6,04e6,"eUSB DFU Adapter","SCM Microsystems, Inc."
04e6,04e7,"STCII DFU Adapter","SCM Microsystems, Inc."
04e6,04e8,"eUSBDM DFU Adapter","SCM Microsystems, Inc."
04e6,04e9,"DM-E DFU Adapter","SCM Microsystems, Inc."
04e6,0500,"Veridicom 5thSense Fingerprint Sensor and eUSB SmartCard","SCM Microsystems, Inc."
04e6,0701,"DCS200 Loader Device","SCM Microsystems, Inc."
04e6,0702,"DVD Creation Station 200","SCM Microsystems, Inc."
04e6,0703,"DVC100 Loader Device","SCM Microsystems, Inc."
04e6,0704,"Digital Video Creator 100","SCM Microsystems, Inc."
04e6,1001,"SCR300 Smart Card Reader","SCM Microsystems, Inc."
04e6,1010,"USBAT-2 CompactFlash Card Reader","SCM Microsystems, Inc."
04e6,1014,"e-Film Reader-3","SCM Microsystems, Inc."
04e6,1020,"USBAT ATA/ATAPI Adapter","SCM Microsystems, Inc."
04e6,2007,"RSA SecurID ComboReader","SCM Microsystems, Inc."
04e6,2009,"Citibank Smart Card Reader","SCM Microsystems, Inc."
04e6,200a,"Reflex v.2 Smart Card Reader","SCM Microsystems, Inc."
04e6,200d,"STR391 Reader","SCM Microsystems, Inc."
04e6,5111,"SCR331-DI SmartCard Reader","SCM Microsystems, Inc."
04e6,5113,"SCR333 SmartCard Reader","SCM Microsystems, Inc."
04e6,5114,"SCR331-DI SmartCard Reader","SCM Microsystems, Inc."
04e6,5115,"SCR335 SmartCard Reader","SCM Microsystems, Inc."
04e6,5116,"SCR331-LC1 / SCR3310 SmartCard Reader","SCM Microsystems, Inc."
04e6,5117,"SCR3320 - Smart Card Reader","SCM Microsystems, Inc."
04e6,5118,"Expresscard SIM Card Reader","SCM Microsystems, Inc."
04e6,5119,"SCR3340 - ExpressCard54 Smart Card Reader","SCM Microsystems, Inc."
04e6,511b,"SmartCard Reader","SCM Microsystems, Inc."
04e6,511d,"SCR3311 Smart Card Reader","SCM Microsystems, Inc."
04e6,5120,"SCR331-DI SmartCard Reader","SCM Microsystems, Inc."
04e6,5121,"SDI010 Smart Card Reader","SCM Microsystems, Inc."
04e6,5151,"SCR338 Keyboard Smart Card Reader","SCM Microsystems, Inc."
04e6,5292,"SCL011 RFID reader","SCM Microsystems, Inc."
04e6,5410,"SCR35xx Smart Card Reader","SCM Microsystems, Inc."
04e6,5591,"SCL3711-NFC&RW","SCM Microsystems, Inc."
04e6,5810,"uTrust 2700 R Smart Card Reader","SCM Microsystems, Inc."
04e6,e000,"SCRx31 Reader","SCM Microsystems, Inc."
04e6,e001,"SCR331 SmartCard Reader","SCM Microsystems, Inc."
04e6,e003,"SPR532 PinPad SmartCard Reader","SCM Microsystems, Inc."
04e7,0001,"TouchScreen","Elo TouchSystems"
04e7,0002,"Touchmonitor Interface 2600 Rev 2","Elo TouchSystems"
04e7,0004,"4000U CarrollTouch® Touchmonitor Interface","Elo TouchSystems"
04e7,0007,"2500U IntelliTouch® Touchmonitor Interface","Elo TouchSystems"
04e7,0008,"3000U AccuTouch® Touchmonitor Interface","Elo TouchSystems"
04e7,0009,"4000U CarrollTouch® Touchmonitor Interface","Elo TouchSystems"
04e7,0020,"Touchscreen Interface (2700)","Elo TouchSystems"
04e7,0021,"Touchmonitor Interface","Elo TouchSystems"
04e7,0030,"4500U CarrollTouch® Touchmonitor Interface","Elo TouchSystems"
04e7,0032,"Touchmonitor Interface","Elo TouchSystems"
04e7,0033,"Touchmonitor Interface","Elo TouchSystems"
04e7,0041,"5010 Surface Capacitive Touchmonitor Interface","Elo TouchSystems"
04e7,0042,"Touchmonitor Interface","Elo TouchSystems"
04e7,0050,"2216 AccuTouch® Touchmonitor Interface","Elo TouchSystems"
04e7,0071,"Touchmonitor Interface","Elo TouchSystems"
04e7,0072,"Touchmonitor Interface","Elo TouchSystems"
04e7,0081,"Touchmonitor Interface","Elo TouchSystems"
04e7,0082,"Touchmonitor Interface","Elo TouchSystems"
04e7,00ff,"Touchmonitor Interface","Elo TouchSystems"
04e8,0001,"Printer Bootloader","Samsung Electronics Co., Ltd"
04e8,0100,"Kingston Flash Drive (128MB)","Samsung Electronics Co., Ltd"
04e8,0110,"Connect3D Flash Drive","Samsung Electronics Co., Ltd"
04e8,0111,"Connect3D Flash Drive","Samsung Electronics Co., Ltd"
04e8,0300,"E2530 / GT-C3350 Phones (Mass storage mode)","Samsung Electronics Co., Ltd"
04e8,04e8,"Galaxy (MIDI mode)","Samsung Electronics Co., Ltd"
04e8,1003,"MP3 Player and Recorder","Samsung Electronics Co., Ltd"
04e8,1006,"SDC-200Z","Samsung Electronics Co., Ltd"
04e8,130c,"NX100","Samsung Electronics Co., Ltd"
04e8,1323,"WB700 Camera","Samsung Electronics Co., Ltd"
04e8,1f05,"S2 Portable [JMicron] (500GB)","Samsung Electronics Co., Ltd"
04e8,1f06,"HX-MU064DA portable harddisk","Samsung Electronics Co., Ltd"
04e8,2018,"WIS09ABGN LinkStick Wireless LAN Adapter","Samsung Electronics Co., Ltd"
04e8,2035,"Digital Photo Frame Mass Storage","Samsung Electronics Co., Ltd"
04e8,2036,"Digital Photo Frame Mini Monitor","Samsung Electronics Co., Ltd"
04e8,3004,"ML-4600","Samsung Electronics Co., Ltd"
04e8,3005,"Docuprint P1210","Samsung Electronics Co., Ltd"
04e8,3008,"ML-6060 laser printer","Samsung Electronics Co., Ltd"
04e8,300c,"ML-1210 Printer","Samsung Electronics Co., Ltd"
04e8,300e,"Laser Printer","Samsung Electronics Co., Ltd"
04e8,3104,"ML-3550N","Samsung Electronics Co., Ltd"
04e8,3210,"ML-5200A Laser Printer","Samsung Electronics Co., Ltd"
04e8,3226,"Laser Printer","Samsung Electronics Co., Ltd"
04e8,3228,"Laser Printer","Samsung Electronics Co., Ltd"
04e8,322a,"Laser Printer","Samsung Electronics Co., Ltd"
04e8,322c,"Laser Printer","Samsung Electronics Co., Ltd"
04e8,3230,"ML-1440","Samsung Electronics Co., Ltd"
04e8,3232,"Laser Printer","Samsung Electronics Co., Ltd"
04e8,3236,"ML-1450","Samsung Electronics Co., Ltd"
04e8,3238,"ML-1430","Samsung Electronics Co., Ltd"
04e8,323a,"ML-1710 Printer","Samsung Electronics Co., Ltd"
04e8,323b,"Phaser 3130","Samsung Electronics Co., Ltd"
04e8,323c,"Laser Printer","Samsung Electronics Co., Ltd"
04e8,323d,"Phaser 3120","Samsung Electronics Co., Ltd"
04e8,323e,"Laser Printer","Samsung Electronics Co., Ltd"
04e8,3240,"Laser Printer","Samsung Electronics Co., Ltd"
04e8,3242,"ML-1510 Laser Printer","Samsung Electronics Co., Ltd"
04e8,3248,"Color Laser Printer","Samsung Electronics Co., Ltd"
04e8,324a,"Laser Printer","Samsung Electronics Co., Ltd"
04e8,324c,"ML-1740 Printer","Samsung Electronics Co., Ltd"
04e8,324d,"Phaser 3121","Samsung Electronics Co., Ltd"
04e8,3256,"ML-1520 Laser Printer","Samsung Electronics Co., Ltd"
04e8,325b,"Xerox Phaser 3117 Laser Printer","Samsung Electronics Co., Ltd"
04e8,325f,"Phaser 3425 Laser Printer","Samsung Electronics Co., Ltd"
04e8,3260,"CLP-510 Color Laser Printer","Samsung Electronics Co., Ltd"
04e8,3268,"ML-1610 Mono Laser Printer","Samsung Electronics Co., Ltd"
04e8,326c,"ML-2010P Mono Laser Printer","Samsung Electronics Co., Ltd"
04e8,3276,"ML-3050/ML-3051 Laser Printer","Samsung Electronics Co., Ltd"
04e8,327e,"ML-2510 Series","Samsung Electronics Co., Ltd"
04e8,328e,"CLP-310 Color Laser Printer","Samsung Electronics Co., Ltd"
04e8,3292,"ML-1640 Series Laser Printer","Samsung Electronics Co., Ltd"
04e8,3296,"ML-2580N Mono Laser Printer","Samsung Electronics Co., Ltd"
04e8,3297,"ML-191x/ML-252x Laser Printer","Samsung Electronics Co., Ltd"
04e8,329f,"CLP-325 Color Laser Printer","Samsung Electronics Co., Ltd"
04e8,3301,"ML-1660 Series","Samsung Electronics Co., Ltd"
04e8,330c,"ML-1865","Samsung Electronics Co., Ltd"
04e8,330f,"ML-216x Series Laser Printer","Samsung Electronics Co., Ltd"
04e8,3310,"ML-331x Series Laser Printer","Samsung Electronics Co., Ltd"
04e8,3315,"ML-2540 Series Laser Printer","Samsung Electronics Co., Ltd"
04e8,331e,"M262x/M282x Xpress Series Laser Printer","Samsung Electronics Co., Ltd"
04e8,3409,"SCX-4216F Scanner","Samsung Electronics Co., Ltd"
04e8,340c,"SCX-5x15 series","Samsung Electronics Co., Ltd"
04e8,340d,"SCX-6x20 series","Samsung Electronics Co., Ltd"
04e8,340e,"MFP 560 series","Samsung Electronics Co., Ltd"
04e8,340f,"Printing Support","Samsung Electronics Co., Ltd"
04e8,3412,"SCX-4x20 series","Samsung Electronics Co., Ltd"
04e8,3413,"SCX-4100 Scanner","Samsung Electronics Co., Ltd"
04e8,3415,"Composite Device","Samsung Electronics Co., Ltd"
04e8,3419,"Composite Device","Samsung Electronics Co., Ltd"
04e8,341a,"Printing Support","Samsung Electronics Co., Ltd"
04e8,341b,"SCX-4200 series","Samsung Electronics Co., Ltd"
04e8,341c,"Composite Device","Samsung Electronics Co., Ltd"
04e8,341d,"Composite Device","Samsung Electronics Co., Ltd"
04e8,341f,"Composite Device","Samsung Electronics Co., Ltd"
04e8,3420,"Composite Device","Samsung Electronics Co., Ltd"
04e8,3426,"SCX-4500 Laser Printer","Samsung Electronics Co., Ltd"
04e8,342d,"SCX-4x28 Series","Samsung Electronics Co., Ltd"
04e8,344f,"SCX-3400 Series","Samsung Electronics Co., Ltd"
04e8,347e,"C48x Series Color Laser Multifunction Printer","Samsung Electronics Co., Ltd"
04e8,3605,"InkJet Color Printer","Samsung Electronics Co., Ltd"
04e8,3606,"InkJet Color Printer","Samsung Electronics Co., Ltd"
04e8,3609,"InkJet Color Printer","Samsung Electronics Co., Ltd"
04e8,3902,"InkJet Color Printer","Samsung Electronics Co., Ltd"
04e8,3903,"Xerox WorkCentre XK50cx","Samsung Electronics Co., Ltd"
04e8,390f,"InkJet Color Printer","Samsung Electronics Co., Ltd"
04e8,3911,"SCX-1020 series","Samsung Electronics Co., Ltd"
04e8,4001,"PSSD T7","Samsung Electronics Co., Ltd"
04e8,4005,"GT-S8000 Jet (msc)","Samsung Electronics Co., Ltd"
04e8,4f1f,"GT-S8000 Jet (mtp)","Samsung Electronics Co., Ltd"
04e8,5000,"YP-MF series","Samsung Electronics Co., Ltd"
04e8,5001,"YP-100","Samsung Electronics Co., Ltd"
04e8,5002,"YP-30","Samsung Electronics Co., Ltd"
04e8,5003,"YP-700","Samsung Electronics Co., Ltd"
04e8,5004,"YP-30","Samsung Electronics Co., Ltd"
04e8,5005,"YP-300","Samsung Electronics Co., Ltd"
04e8,5006,"YP-750","Samsung Electronics Co., Ltd"
04e8,500d,"MP3 Player","Samsung Electronics Co., Ltd"
04e8,5010,"Yepp YP-35","Samsung Electronics Co., Ltd"
04e8,5011,"YP-780","Samsung Electronics Co., Ltd"
04e8,5013,"YP-60","Samsung Electronics Co., Ltd"
04e8,5015,"yepp upgrade","Samsung Electronics Co., Ltd"
04e8,501b,"MP3 Player","Samsung Electronics Co., Ltd"
04e8,5021,"Yepp YP-ST5","Samsung Electronics Co., Ltd"
04e8,5026,"YP-MT6V","Samsung Electronics Co., Ltd"
04e8,5027,"YP-T7","Samsung Electronics Co., Ltd"
04e8,502b,"YP-F1","Samsung Electronics Co., Ltd"
04e8,5032,"YP-J70","Samsung Electronics Co., Ltd"
04e8,503b,"YP-U1 MP3 Player","Samsung Electronics Co., Ltd"
04e8,503d,"YP-T7F","Samsung Electronics Co., Ltd"
04e8,5041,"YP-Z5","Samsung Electronics Co., Ltd"
04e8,5050,"YP-U2 MP3 Player","Samsung Electronics Co., Ltd"
04e8,5051,"YP-F2R","Samsung Electronics Co., Ltd"
04e8,5055,"YP-T9","Samsung Electronics Co., Ltd"
04e8,507d,"YP-U3 (mtp)","Samsung Electronics Co., Ltd"
04e8,507f,"YP-T9J","Samsung Electronics Co., Ltd"
04e8,5080,"Yepp YP-K3 (msc)","Samsung Electronics Co., Ltd"
04e8,5081,"Yepp YP-K3 (mtp)","Samsung Electronics Co., Ltd"
04e8,5082,"YP-P2 (msc)","Samsung Electronics Co., Ltd"
04e8,5083,"YP-P2 (mtp)","Samsung Electronics Co., Ltd"
04e8,508a,"YP-T10","Samsung Electronics Co., Ltd"
04e8,508b,"YP-S5 MP3 Player","Samsung Electronics Co., Ltd"
04e8,508c,"YP-S5","Samsung Electronics Co., Ltd"
04e8,5090,"YP-S3 (msc)","Samsung Electronics Co., Ltd"
04e8,5091,"YP-S3 (mtp)","Samsung Electronics Co., Ltd"
04e8,5092,"YP-U4 (msc)","Samsung Electronics Co., Ltd"
04e8,5093,"YP-U4 (mtp)","Samsung Electronics Co., Ltd"
04e8,5095,"YP-S2","Samsung Electronics Co., Ltd"
04e8,510f,"YP-R1","Samsung Electronics Co., Ltd"
04e8,5119,"Yepp YP-P3","Samsung Electronics Co., Ltd"
04e8,511c,"YP-Q2","Samsung Electronics Co., Ltd"
04e8,5121,"YP-U5","Samsung Electronics Co., Ltd"
04e8,5123,"Yepp YP-M1","Samsung Electronics Co., Ltd"
04e8,5a00,"YP-NEU","Samsung Electronics Co., Ltd"
04e8,5a01,"YP-NDU","Samsung Electronics Co., Ltd"
04e8,5a03,"Yepp MP3 Player","Samsung Electronics Co., Ltd"
04e8,5a04,"YP-800","Samsung Electronics Co., Ltd"
04e8,5a08,"YP-90","Samsung Electronics Co., Ltd"
04e8,5a0f,"Meizu M6 MiniPlayer","Samsung Electronics Co., Ltd"
04e8,5b01,"Memory Stick Reader/Writer","Samsung Electronics Co., Ltd"
04e8,5b02,"Memory Stick Reader/Writer","Samsung Electronics Co., Ltd"
04e8,5b03,"Memory Stick Reader/Writer","Samsung Electronics Co., Ltd"
04e8,5b04,"Memory Stick Reader/Writer","Samsung Electronics Co., Ltd"
04e8,5b05,"Memory Stick Reader/Writer","Samsung Electronics Co., Ltd"
04e8,5b11,"SEW-2001u Card","Samsung Electronics Co., Ltd"
04e8,5f00,"NEXiO Sync","Samsung Electronics Co., Ltd"
04e8,5f01,"NEXiO Sync","Samsung Electronics Co., Ltd"
04e8,5f02,"NEXiO Sync","Samsung Electronics Co., Ltd"
04e8,5f03,"NEXiO Sync","Samsung Electronics Co., Ltd"
04e8,5f04,"NEXiO Sync","Samsung Electronics Co., Ltd"
04e8,5f05,"STORY Station 1TB","Samsung Electronics Co., Ltd"
04e8,6032,"G2 Portable hard drive","Samsung Electronics Co., Ltd"
04e8,6033,"G2 Portable device","Samsung Electronics Co., Ltd"
04e8,6034,"G2 Portable hard drive","Samsung Electronics Co., Ltd"
04e8,60b3,"M2 Portable Hard Drive","Samsung Electronics Co., Ltd"
04e8,60c4,"M2 Portable Hard Drive USB 3.0","Samsung Electronics Co., Ltd"
04e8,6124,"D3 Station External Hard Drive","Samsung Electronics Co., Ltd"
04e8,6125,"D3 Station External Hard Drive","Samsung Electronics Co., Ltd"
04e8,61b5,"M3 Portable Hard Drive 2TB","Samsung Electronics Co., Ltd"
04e8,61b6,"M3 Portable Hard Drive 1TB","Samsung Electronics Co., Ltd"
04e8,61b7,"M3 Portable Hard Drive 4TB","Samsung Electronics Co., Ltd"
04e8,61f3,"Portable SSD T3 (MU-PT250B, MU-PT500B)","Samsung Electronics Co., Ltd"
04e8,61f5,"Portable SSD T5","Samsung Electronics Co., Ltd"
04e8,6601,"Mobile Phone","Samsung Electronics Co., Ltd"
04e8,6602,"Galaxy","Samsung Electronics Co., Ltd"
04e8,6603,"Galaxy","Samsung Electronics Co., Ltd"
04e8,6611,"MITs Sync","Samsung Electronics Co., Ltd"
04e8,6613,"MITs Sync","Samsung Electronics Co., Ltd"
04e8,6615,"MITs Sync","Samsung Electronics Co., Ltd"
04e8,6617,"MITs Sync","Samsung Electronics Co., Ltd"
04e8,6619,"MITs Sync","Samsung Electronics Co., Ltd"
04e8,661b,"MITs Sync","Samsung Electronics Co., Ltd"
04e8,661e,"Handheld","Samsung Electronics Co., Ltd"
04e8,6620,"Handheld","Samsung Electronics Co., Ltd"
04e8,6622,"Handheld","Samsung Electronics Co., Ltd"
04e8,6624,"Handheld","Samsung Electronics Co., Ltd"
04e8,662e,"MITs Sync","Samsung Electronics Co., Ltd"
04e8,6630,"MITs Sync","Samsung Electronics Co., Ltd"
04e8,6632,"MITs Sync","Samsung Electronics Co., Ltd"
04e8,663e,"D900e/B2100 Phone","Samsung Electronics Co., Ltd"
04e8,663f,"SGH-E720/SGH-E840","Samsung Electronics Co., Ltd"
04e8,6640,"Usb Modem Enumerator","Samsung Electronics Co., Ltd"
04e8,6651,"i8510 Innov8","Samsung Electronics Co., Ltd"
04e8,6702,"X830","Samsung Electronics Co., Ltd"
04e8,6708,"U600 Phone","Samsung Electronics Co., Ltd"
04e8,6709,"U600","Samsung Electronics Co., Ltd"
04e8,6734,"Juke","Samsung Electronics Co., Ltd"
04e8,6759,"D900e/B2100 Media Player","Samsung Electronics Co., Ltd"
04e8,675a,"D900e/B2100 Mass Storage","Samsung Electronics Co., Ltd"
04e8,675b,"D900e Camera","Samsung Electronics Co., Ltd"
04e8,6772,"Standalone LTE device (Trial)","Samsung Electronics Co., Ltd"
04e8,6795,"S5230","Samsung Electronics Co., Ltd"
04e8,6802,"Standalone HSPA device","Samsung Electronics Co., Ltd"
04e8,6806,"Composite LTE device (Trial)","Samsung Electronics Co., Ltd"
04e8,6807,"Composite HSPA device","Samsung Electronics Co., Ltd"
04e8,681c,"Galaxy Portal/Spica/S","Samsung Electronics Co., Ltd"
04e8,681d,"Galaxy Portal/Spica Android Phone","Samsung Electronics Co., Ltd"
04e8,6843,"E2530 Phone (Samsung Kies mode)","Samsung Electronics Co., Ltd"
04e8,684e,"Wave (GT-S8500)","Samsung Electronics Co., Ltd"
04e8,685b,"GT-I9100 Phone [Galaxy S II] (mass storage mode)","Samsung Electronics Co., Ltd"
04e8,685c,"GT-I9250 Phone [Galaxy Nexus] (Mass storage mode)","Samsung Electronics Co., Ltd"
04e8,685d,"GT-I9100 Phone [Galaxy S II] (Download mode)","Samsung Electronics Co., Ltd"
04e8,685e,"GT-I9100 / GT-C3350 Phones (USB Debugging mode)","Samsung Electronics Co., Ltd"
04e8,6860,"Galaxy A5 (MTP)","Samsung Electronics Co., Ltd"
04e8,6863,"Galaxy series, misc. (tethering mode)","Samsung Electronics Co., Ltd"
04e8,6864,"GT-I9070 (network tethering, USB debugging enabled)","Samsung Electronics Co., Ltd"
04e8,6865,"Galaxy (PTP mode)","Samsung Electronics Co., Ltd"
04e8,6866,"Galaxy (debugging mode)","Samsung Electronics Co., Ltd"
04e8,6868,"Escape Composite driver for Android Phones: Modem+Diagnostic+ADB","Samsung Electronics Co., Ltd"
04e8,6875,"GT-B3710 Standalone LTE device (Commercial)","Samsung Electronics Co., Ltd"
04e8,6876,"GT-B3710 LTE Modem","Samsung Electronics Co., Ltd"
04e8,6877,"Galaxy S","Samsung Electronics Co., Ltd"
04e8,687a,"GT-E2370 mobile phone","Samsung Electronics Co., Ltd"
04e8,6888,"GT-B3730 Composite LTE device (Commercial)","Samsung Electronics Co., Ltd"
04e8,6889,"GT-B3730 Composite LTE device (Commercial)","Samsung Electronics Co., Ltd"
04e8,689a,"LTE Storage Driver [CMC2xx]","Samsung Electronics Co., Ltd"
04e8,689e,"GT-S5670 [Galaxy Fit]","Samsung Electronics Co., Ltd"
04e8,68aa,"Reality","Samsung Electronics Co., Ltd"
04e8,7011,"SEW-2003U Card","Samsung Electronics Co., Ltd"
04e8,7021,"Bluetooth Device","Samsung Electronics Co., Ltd"
04e8,7061,"eHome Infrared Receiver","Samsung Electronics Co., Ltd"
04e8,7080,"Anycall SCH-W580","Samsung Electronics Co., Ltd"
04e8,7081,"Human Interface Device","Samsung Electronics Co., Ltd"
04e8,7301,"Fingerprint Device","Samsung Electronics Co., Ltd"
04e8,8001,"Handheld","Samsung Electronics Co., Ltd"
04e8,8002,"Portable SSD 500GB Model Number: MU - P8500B","Samsung Electronics Co., Ltd"
04e8,8003,"Portable SSD T1","Samsung Electronics Co., Ltd"
04e8,d003,"GT-I9003","Samsung Electronics Co., Ltd"
04e8,e020,"SERI E02 SCOM 6200 UMTS Phone","Samsung Electronics Co., Ltd"
04e8,e021,"SERI E02 SCOM 6200 Virtual UARTs","Samsung Electronics Co., Ltd"
04e8,e022,"SERI E02 SCOM 6200 Flash Load Disk","Samsung Electronics Co., Ltd"
04e8,f000,"Intensity 3 (Mass Storage Mode)","Samsung Electronics Co., Ltd"
04e8,ff30,"SG_iMON","Samsung Electronics Co., Ltd"
04eb,e004,"eHome Infrared Transceiver","Northstar Systems, Inc."
04f1,0001,"GC-QX3 Digital Still Camera","Victor Company of Japan, Ltd"
04f1,0004,"GR-DVL815U Digital Video Camera","Victor Company of Japan, Ltd"
04f1,0006,"DV Camera Storage","Victor Company of Japan, Ltd"
04f1,0008,"GZ-MG30AA/MC500E Digital Video Camera","Victor Company of Japan, Ltd"
04f1,0009,"GR-DX25EK Digital Video Camera","Victor Company of Japan, Ltd"
04f1,000a,"GR-D72 Digital Video Camera","Victor Company of Japan, Ltd"
04f1,1001,"GC-A50 Camera Device","Victor Company of Japan, Ltd"
04f1,3008,"MP-PRX1 Ethernet","Victor Company of Japan, Ltd"
04f1,3009,"MP-XP7250 WLAN Adapter","Victor Company of Japan, Ltd"
04f2,0001,"KU-8933 Keyboard","Chicony Electronics Co., Ltd"
04f2,0002,"NT68P81 Keyboard","Chicony Electronics Co., Ltd"
04f2,0110,"KU-2971 Keyboard","Chicony Electronics Co., Ltd"
04f2,0111,"KU-9908 Keyboard","Chicony Electronics Co., Ltd"
04f2,0112,"KU-8933 Keyboard with PS/2 Mouse port","Chicony Electronics Co., Ltd"
04f2,0116,"KU-2971/KU-0325 Keyboard","Chicony Electronics Co., Ltd"
04f2,0200,"KBR-0108","Chicony Electronics Co., Ltd"
04f2,0201,"Gaming Keyboard KPD0250","Chicony Electronics Co., Ltd"
04f2,0220,"Wireless HID Receiver","Chicony Electronics Co., Ltd"
04f2,0402,"Genius LuxeMate i200 Keyboard","Chicony Electronics Co., Ltd"
04f2,0403,"KU-0420 keyboard","Chicony Electronics Co., Ltd"
04f2,0418,"KU-0418 Tactical Pad","Chicony Electronics Co., Ltd"
04f2,0618,"RG-0618U Wireless HID Receiver & KG-0609 Wireless Keyboard with Touchpad","Chicony Electronics Co., Ltd"
04f2,0718,"wired mouse","Chicony Electronics Co., Ltd"
04f2,0760,"Acer KU-0760 Keyboard","Chicony Electronics Co., Ltd"
04f2,0833,"KU-0833 Keyboard","Chicony Electronics Co., Ltd"
04f2,0841,"HP Multimedia Keyboard","Chicony Electronics Co., Ltd"
04f2,0860,"2.4G Multimedia Wireless Kit","Chicony Electronics Co., Ltd"
04f2,0939,"Amazon Basics mouse","Chicony Electronics Co., Ltd"
04f2,1061,"HP KG-1061 Wireless Keyboard+Mouse","Chicony Electronics Co., Ltd"
04f2,1121,"Periboard 717 Mini Wireless Keyboard","Chicony Electronics Co., Ltd"
04f2,a001,"E-Video DC-100 Camera","Chicony Electronics Co., Ltd"
04f2,a120,"ORITE CCD Webcam(PC370R)","Chicony Electronics Co., Ltd"
04f2,a121,"ORITE CCD Webcam(PC370R)","Chicony Electronics Co., Ltd"
04f2,a122,"ORITE CCD Webcam(PC370R)","Chicony Electronics Co., Ltd"
04f2,a123,"ORITE CCD Webcam(PC370R)","Chicony Electronics Co., Ltd"
04f2,a124,"ORITE CCD Webcam(PC370R)","Chicony Electronics Co., Ltd"
04f2,a128,"PC Camera (SN9C202 + OV7663 + EEPROM)","Chicony Electronics Co., Ltd"
